Id,label
60461,4
60462,7
60463,4
60464,4
60465,4
60466,6
60467,6
60468,4
60469,7
60470,3
60471,4
60472,4
60473,6
60474,4
60475,7
60476,6
60477,4
60478,7
60479,5
60480,4
60481,3
60482,7
60483,4
60484,4
60485,3
60486,7
60487,4
60488,4
60489,4
60490,4
60491,7
60492,4
60493,4
60494,8
60495,5
60496,3
60497,7
60498,4
60499,1
60500,4
60501,3
60502,3
60503,6
60504,4
60505,7
60506,3
60507,4
60508,4
60509,5
60510,4
60511,4
60512,7
60513,4
60514,7
60515,6
60516,7
60517,5
60518,4
60519,7
60520,7
60521,4
60522,3
60523,6
60524,4
60525,7
60526,4
60527,7
60528,4
60529,7
60530,4
60531,3
60532,5
60533,4
60534,4
60535,6
60536,3
60537,7
60538,4
60539,4
60540,4
60541,4
60542,6
60543,4
60544,4
60545,4
60546,4
60547,4
60548,4
60549,4
60550,4
60551,5
60552,4
60553,7
60554,3
60555,7
60556,7
60557,3
60558,7
60559,7
60560,6
60561,4
60562,9
60563,4
60564,4
60565,4
60566,3
60567,3
60568,6
60569,3
60570,3
60571,7
60572,3
60573,7
60574,4
60575,8
60576,4
60577,7
60578,4
60579,4
60580,4
60581,6
60582,7
60583,7
60584,3
60585,6
60586,3
60587,3
60588,9
60589,4
60590,7
60591,4
60592,4
60593,3
60594,7
60595,4
60596,3
60597,6
60598,4
60599,7
60600,4
60601,6
60602,3
60603,4
60604,3
60605,4
60606,6
60607,5
60608,3
60609,4
60610,7
60611,3
60612,4
60613,5
60614,3
60615,7
60616,4
60617,4
60618,3
60619,7
60620,5
60621,4
60622,5
60623,7
60624,5
60625,4
60626,4
60627,8
60628,4
60629,7
60630,4
60631,6
60632,7
60633,5
60634,4
60635,7
60636,7
60637,4
60638,7
60639,7
60640,4
60641,4
60642,4
60643,4
60644,4
60645,7
60646,7
60647,4
60648,3
60649,3
60650,3
60651,5
60652,3
60653,5
60654,5
60655,7
60656,4
60657,7
60658,4
60659,3
60660,7
60661,7
60662,7
60663,7
60664,4
60665,4
60666,7
60667,6
60668,4
60669,4
60670,7
60671,4
60672,7
60673,7
60674,4
60675,7
60676,7
60677,7
60678,4
60679,5
60680,5
60681,7
60682,4
60683,5
60684,4
60685,4
60686,7
60687,4
60688,5
60689,7
60690,4
60691,3
60692,4
60693,4
60694,6
60695,4
60696,4
60697,6
60698,4
60699,5
60700,4
60701,4
60702,3
60703,4
60704,5
60705,6
60706,5
60707,4
60708,4
60709,5
60710,7
60711,7
60712,5
60713,5
60714,4
60715,3
60716,5
60717,8
60718,4
60719,9
60720,3
60721,6
60722,4
60723,4
60724,4
60725,4
60726,3
60727,6
60728,4
60729,4
60730,7
60731,4
60732,6
60733,3
60734,4
60735,8
60736,7
60737,4
60738,8
60739,4
60740,7
60741,7
60742,3
60743,7
60744,7
60745,4
60746,7
60747,7
60748,4
60749,4
60750,4
60751,7
60752,5
60753,7
60754,4
60755,4
60756,4
60757,4
60758,4
60759,4
60760,4
60761,7
60762,7
60763,4
60764,7
60765,3
60766,7
60767,7
60768,3
60769,4
60770,4
60771,7
60772,4
60773,3
60774,4
60775,4
60776,3
60777,4
60778,4
60779,7
60780,4
60781,4
60782,7
60783,3
60784,7
60785,7
60786,7
60787,6
60788,5
60789,3
60790,4
60791,4
60792,6
60793,4
60794,4
60795,4
60796,4
60797,3
60798,3
60799,4
60800,4
60801,4
60802,3
60803,4
60804,4
60805,7
60806,3
60807,4
60808,4
60809,3
60810,4
60811,3
60812,7
60813,7
60814,7
60815,5
60816,4
60817,3
60818,7
60819,7
60820,8
60821,4
60822,3
60823,4
60824,7
60825,6
60826,4
60827,7
60828,4
60829,4
60830,4
60831,3
60832,7
60833,3
60834,4
60835,3
60836,7
60837,7
60838,7
60839,4
60840,4
60841,3
60842,4
60843,4
60844,4
60845,3
60846,4
60847,7
60848,7
60849,7
60850,4
60851,4
60852,3
60853,4
60854,6
60855,6
60856,4
60857,7
60858,6
60859,4
60860,4
60861,4
60862,7
60863,4
60864,3
60865,4
60866,4
60867,7
60868,4
60869,4
60870,6
60871,3
60872,7
60873,7
60874,5
60875,7
60876,4
60877,4
60878,8
60879,6
60880,4
60881,4
60882,6
60883,7
60884,6
60885,3
60886,4
60887,4
60888,4
60889,5
60890,4
60891,4
60892,7
60893,4
60894,7
60895,7
60896,5
60897,4
60898,3
60899,3
60900,5
60901,4
60902,7
60903,7
60904,3
60905,5
60906,4
60907,4
60908,5
60909,7
60910,7
60911,4
60912,9
60913,4
60914,4
60915,4
60916,4
60917,4
60918,5
60919,7
60920,4
60921,5
60922,7
60923,9
60924,6
60925,3
60926,4
60927,7
60928,4
60929,7
60930,5
60931,3
60932,7
60933,7
60934,4
60935,7
60936,7
60937,7
60938,4
60939,7
60940,4
60941,7
60942,7
60943,6
60944,4
60945,7
60946,7
60947,4
60948,7
60949,6
60950,7
60951,6
60952,9
60953,4
60954,4
60955,4
60956,7
60957,8
60958,4
60959,4
60960,6
60961,4
60962,5
60963,4
60964,4
60965,4
60966,4
60967,7
60968,4
60969,4
60970,3
60971,4
60972,3
60973,7
60974,3
60975,4
60976,7
60977,4
60978,7
60979,7
60980,3
60981,5
60982,3
60983,4
60984,4
60985,3
60986,3
60987,5
60988,4
60989,5
60990,7
60991,4
60992,5
60993,5
60994,4
60995,3
60996,4
60997,4
60998,7
60999,5
61000,4
61001,5
61002,4
61003,4
61004,4
61005,5
61006,3
61007,3
61008,4
61009,4
61010,4
61011,4
61012,5
61013,4
61014,3
61015,4
61016,4
61017,4
61018,5
61019,4
61020,6
61021,9
61022,4
61023,7
61024,4
61025,7
61026,3
61027,4
61028,4
61029,4
61030,5
61031,4
61032,6
61033,5
61034,5
61035,4
61036,4
61037,7
61038,3
61039,4
61040,4
61041,4
61042,7
61043,5
61044,4
61045,4
61046,7
61047,4
61048,6
61049,9
61050,1
61051,4
61052,4
61053,7
61054,5
61055,4
61056,4
61057,4
61058,7
61059,4
61060,5
61061,4
61062,7
61063,7
61064,7
61065,4
61066,7
61067,4
61068,4
61069,5
61070,4
61071,8
61072,6
61073,7
61074,7
61075,7
61076,4
61077,4
61078,5
61079,3
61080,5
61081,5
61082,7
61083,4
61084,4
61085,4
61086,4
61087,4
61088,4
61089,4
61090,4
61091,4
61092,4
61093,3
61094,4
61095,6
61096,3
61097,7
61098,4
61099,4
61100,7
61101,5
61102,4
61103,4
61104,7
61105,4
61106,7
61107,7
61108,5
61109,7
61110,5
61111,4
61112,5
61113,3
61114,4
61115,4
61116,4
61117,5
61118,4
61119,7
61120,4
61121,7
61122,3
61123,4
61124,4
61125,8
61126,7
61127,4
61128,4
61129,4
61130,7
61131,3
61132,5
61133,6
61134,6
61135,4
61136,4
61137,4
61138,3
61139,3
61140,3
61141,4
61142,3
61143,4
61144,7
61145,4
61146,3
61147,6
61148,7
61149,3
61150,4
61151,5
61152,4
61153,3
61154,7
61155,7
61156,4
61157,6
61158,3
61159,7
61160,4
61161,7
61162,6
61163,4
61164,5
61165,4
61166,4
61167,7
61168,3
61169,4
61170,4
61171,5
61172,3
61173,3
61174,7
61175,5
61176,4
61177,7
61178,9
61179,7
61180,7
61181,3
61182,3
61183,7
61184,4
61185,5
61186,4
61187,7
61188,4
61189,7
61190,7
61191,4
61192,7
61193,3
61194,3
61195,4
61196,4
61197,3
61198,4
61199,4
61200,4
61201,4
61202,5
61203,4
61204,7
61205,6
61206,4
61207,3
61208,5
61209,5
61210,4
61211,4
61212,4
61213,7
61214,4
61215,4
61216,7
61217,4
61218,3
61219,4
61220,3
61221,7
61222,7
61223,4
61224,3
61225,4
61226,3
61227,7
61228,3
61229,7
61230,5
61231,7
61232,3
61233,4
61234,7
61235,6
61236,4
61237,8
61238,3
61239,5
61240,4
61241,4
61242,7
61243,7
61244,3
61245,4
61246,7
61247,4
61248,4
61249,3
61250,6
61251,4
61252,6
61253,3
61254,4
61255,4
61256,7
61257,5
61258,4
61259,9
61260,5
61261,4
61262,3
61263,4
61264,4
61265,6
61266,6
61267,8
61268,4
61269,4
61270,4
61271,4
61272,3
61273,9
61274,4
61275,3
61276,4
61277,7
61278,7
61279,3
61280,4
61281,7
61282,7
61283,6
61284,6
61285,7
61286,8
61287,7
61288,3
61289,7
61290,1
61291,6
61292,4
61293,5
61294,4
61295,4
61296,7
61297,4
61298,4
61299,4
61300,4
61301,5
61302,7
61303,5
61304,4
61305,7
61306,5
61307,4
61308,4
61309,3
61310,4
61311,7
61312,4
61313,7
61314,6
61315,3
61316,7
61317,7
61318,7
61319,4
61320,5
61321,7
61322,3
61323,3
61324,4
61325,4
61326,4
61327,7
61328,4
61329,3
61330,7
61331,4
61332,3
61333,7
61334,3
61335,4
61336,6
61337,7
61338,3
61339,4
61340,4
61341,7
61342,6
61343,5
61344,4
61345,4
61346,3
61347,6
61348,7
61349,5
61350,4
61351,4
61352,4
61353,3
61354,3
61355,4
61356,3
61357,4
61358,6
61359,5
61360,7
61361,5
61362,7
61363,8
61364,7
61365,7
61366,4
61367,4
61368,7
61369,4
61370,4
61371,4
61372,4
61373,4
61374,7
61375,8
61376,7
61377,3
61378,5
61379,3
61380,6
61381,6
61382,7
61383,7
61384,4
61385,3
61386,4
61387,4
61388,4
61389,7
61390,6
61391,3
61392,7
61393,7
61394,5
61395,8
61396,4
61397,4
61398,4
61399,7
61400,7
61401,4
61402,4
61403,3
61404,3
61405,5
61406,3
61407,6
61408,4
61409,3
61410,5
61411,4
61412,7
61413,4
61414,6
61415,9
61416,3
61417,4
61418,6
61419,7
61420,7
61421,4
61422,3
61423,7
61424,5
61425,4
61426,3
61427,5
61428,6
61429,7
61430,5
61431,4
61432,7
61433,4
61434,5
61435,7
61436,7
61437,4
61438,4
61439,7
61440,7
61441,5
61442,4
61443,4
61444,4
61445,3
61446,4
61447,7
61448,7
61449,6
61450,5
61451,4
61452,7
61453,4
61454,4
61455,4
61456,4
61457,4
61458,7
61459,7
61460,5
61461,7
61462,4
61463,4
61464,9
61465,7
61466,7
61467,5
61468,5
61469,4
61470,5
61471,4
61472,4
61473,7
61474,4
61475,7
61476,4
61477,4
61478,4
61479,5
61480,3
61481,5
61482,7
61483,7
61484,4
61485,4
61486,4
61487,4
61488,7
61489,7
61490,6
61491,5
61492,7
61493,4
61494,4
61495,4
61496,7
61497,4
61498,6
61499,7
61500,3
61501,4
61502,7
61503,7
61504,4
61505,4
61506,6
61507,4
61508,7
61509,4
61510,5
61511,4
61512,8
61513,3
61514,7
61515,4
61516,6
61517,3
61518,6
61519,4
61520,7
61521,7
61522,5
61523,4
61524,4
61525,6
61526,4
61527,3
61528,7
61529,4
61530,7
61531,7
61532,7
61533,4
61534,7
61535,8
61536,4
61537,4
61538,4
61539,7
61540,4
61541,4
61542,4
61543,7
61544,4
61545,6
61546,3
61547,7
61548,7
61549,7
61550,7
61551,3
61552,7
61553,4
61554,4
61555,4
61556,4
61557,7
61558,6
61559,7
61560,5
61561,4
61562,7
61563,4
61564,4
61565,4
61566,4
61567,4
61568,7
61569,8
61570,7
61571,3
61572,7
61573,5
61574,7
61575,4
61576,4
61577,9
61578,4
61579,4
61580,6
61581,3
61582,3
61583,4
61584,4
61585,4
61586,7
61587,4
61588,4
61589,7
61590,4
61591,4
61592,7
61593,7
61594,7
61595,4
61596,4
61597,4
61598,7
61599,8
61600,4
61601,7
61602,6
61603,3
61604,7
61605,3
61606,4
61607,4
61608,7
61609,5
61610,4
61611,4
61612,7
61613,4
61614,3
61615,4
61616,7
61617,4
61618,7
61619,4
61620,5
61621,9
61622,8
61623,5
61624,4
61625,7
61626,4
61627,4
61628,4
61629,8
61630,4
61631,7
61632,7
61633,7
61634,9
61635,3
61636,6
61637,4
61638,4
61639,4
61640,3
61641,4
61642,7
61643,9
61644,7
61645,5
61646,4
61647,6
61648,4
61649,7
61650,4
61651,4
61652,4
61653,8
61654,4
61655,7
61656,3
61657,4
61658,6
61659,4
61660,7
61661,5
61662,4
61663,3
61664,4
61665,4
61666,4
61667,6
61668,3
61669,9
61670,5
61671,4
61672,4
61673,3
61674,4
61675,4
61676,3
61677,4
61678,4
61679,3
61680,3
61681,4
61682,4
61683,6
61684,7
61685,4
61686,4
61687,7
61688,3
61689,4
61690,7
61691,3
61692,7
61693,7
61694,4
61695,7
61696,7
61697,3
61698,4
61699,3
61700,7
61701,4
61702,4
61703,4
61704,4
61705,4
61706,4
61707,4
61708,7
61709,5
61710,6
61711,4
61712,4
61713,4
61714,4
61715,6
61716,3
61717,4
61718,5
61719,7
61720,4
61721,4
61722,3
61723,4
61724,4
61725,7
61726,7
61727,4
61728,7
61729,7
61730,4
61731,4
61732,4
61733,5
61734,6
61735,7
61736,4
61737,4
61738,4
61739,4
61740,3
61741,7
61742,3
61743,4
61744,4
61745,5
61746,7
61747,4
61748,3
61749,7
61750,3
61751,3
61752,4
61753,4
61754,4
61755,5
61756,7
61757,7
61758,7
61759,6
61760,8
61761,3
61762,4
61763,4
61764,4
61765,5
61766,4
61767,7
61768,6
61769,4
61770,4
61771,4
61772,3
61773,3
61774,4
61775,4
61776,4
61777,4
61778,5
61779,4
61780,3
61781,7
61782,1
61783,7
61784,4
61785,4
61786,4
61787,7
61788,6
61789,5
61790,4
61791,4
61792,4
61793,4
61794,7
61795,4
61796,4
61797,5
61798,7
61799,6
61800,6
61801,5
61802,7
61803,7
61804,6
61805,5
61806,4
61807,5
61808,7
61809,4
61810,4
61811,7
61812,4
61813,4
61814,4
61815,3
61816,5
61817,3
61818,7
61819,7
61820,4
61821,5
61822,3
61823,3
61824,4
61825,4
61826,4
61827,3
61828,4
61829,7
61830,8
61831,4
61832,7
61833,7
61834,4
61835,7
61836,7
61837,7
61838,4
61839,4
61840,4
61841,4
61842,3
61843,4
61844,6
61845,7
61846,7
61847,4
61848,7
61849,7
61850,3
61851,4
61852,9
61853,4
61854,7
61855,7
61856,4
61857,6
61858,7
61859,5
61860,7
61861,6
61862,7
61863,3
61864,4
61865,4
61866,3
61867,7
61868,4
61869,7
61870,4
61871,4
61872,7
61873,9
61874,4
61875,5
61876,7
61877,4
61878,8
61879,4
61880,6
61881,6
61882,3
61883,4
61884,3
61885,4
61886,7
61887,4
61888,7
61889,6
61890,7
61891,4
61892,7
61893,8
61894,3
61895,7
61896,3
61897,6
61898,6
61899,3
61900,4
61901,3
61902,4
61903,7
61904,7
61905,4
61906,4
61907,7
61908,4
61909,3
61910,7
61911,7
61912,4
61913,4
61914,3
61915,7
61916,7
61917,4
61918,4
61919,5
61920,6
61921,4
61922,4
61923,7
61924,4
61925,4
61926,7
61927,7
61928,3
61929,4
61930,4
61931,4
61932,4
61933,7
61934,4
61935,4
61936,6
61937,7
61938,4
61939,7
61940,4
61941,4
61942,6
61943,4
61944,4
61945,7
61946,4
61947,8
61948,4
61949,5
61950,4
61951,3
61952,7
61953,7
61954,3
61955,3
61956,7
61957,7
61958,7
61959,7
61960,5
61961,3
61962,3
61963,7
61964,8
61965,3
61966,4
61967,5
61968,5
61969,4
61970,3
61971,7
61972,4
61973,7
61974,4
61975,7
61976,4
61977,4
61978,4
61979,4
61980,4
61981,4
61982,3
61983,4
61984,7
61985,4
61986,4
61987,7
61988,7
61989,7
61990,7
61991,3
61992,3
61993,4
61994,3
61995,4
61996,4
61997,6
61998,6
61999,3
62000,3
62001,7
62002,4
62003,7
62004,3
62005,4
62006,5
62007,5
62008,4
62009,7
62010,4
62011,7
62012,4
62013,4
62014,4
62015,4
62016,4
62017,4
62018,6
62019,7
62020,4
62021,3
62022,7
62023,5
62024,3
62025,7
62026,7
62027,4
62028,7
62029,4
62030,4
62031,4
62032,3
62033,3
62034,4
62035,4
62036,7
62037,6
62038,4
62039,4
62040,8
62041,4
62042,4
62043,4
62044,7
62045,3
62046,4
62047,5
62048,3
62049,4
62050,5
62051,4
62052,4
62053,4
62054,4
62055,6
62056,4
62057,7
62058,4
62059,5
62060,5
62061,5
62062,4
62063,3
62064,7
62065,5
62066,4
62067,3
62068,7
62069,7
62070,4
62071,7
62072,4
62073,3
62074,4
62075,4
62076,5
62077,4
62078,7
62079,7
62080,7
62081,7
62082,4
62083,7
62084,4
62085,4
62086,7
62087,3
62088,3
62089,4
62090,3
62091,4
62092,4
62093,7
62094,4
62095,4
62096,4
62097,4
62098,7
62099,4
62100,3
62101,4
62102,4
62103,4
62104,3
62105,7
62106,5
62107,4
62108,4
62109,4
62110,4
62111,4
62112,4
62113,7
62114,3
62115,7
62116,7
62117,4
62118,3
62119,4
62120,7
62121,3
62122,7
62123,7
62124,4
62125,5
62126,4
62127,6
62128,7
62129,7
62130,3
62131,7
62132,4
62133,7
62134,3
62135,3
62136,7
62137,7
62138,4
62139,4
62140,3
62141,4
62142,7
62143,6
62144,7
62145,4
62146,3
62147,4
62148,5
62149,3
62150,4
62151,7
62152,3
62153,3
62154,6
62155,7
62156,4
62157,4
62158,6
62159,4
62160,4
62161,5
62162,4
62163,4
62164,5
62165,4
62166,3
62167,7
62168,7
62169,7
62170,4
62171,3
62172,4
62173,7
62174,5
62175,5
62176,4
62177,3
62178,4
62179,6
62180,4
62181,5
62182,3
62183,5
62184,7
62185,3
62186,4
62187,4
62188,7
62189,7
62190,3
62191,3
62192,4
62193,4
62194,7
62195,5
62196,3
62197,4
62198,4
62199,4
62200,8
62201,5
62202,4
62203,7
62204,4
62205,4
62206,3
62207,6
62208,4
62209,3
62210,7
62211,8
62212,4
62213,7
62214,3
62215,7
62216,7
62217,4
62218,7
62219,7
62220,7
62221,7
62222,6
62223,7
62224,5
62225,7
62226,3
62227,5
62228,4
62229,6
62230,4
62231,7
62232,3
62233,7
62234,7
62235,4
62236,4
62237,5
62238,3
62239,4
62240,5
62241,7
62242,4
62243,4
62244,3
62245,7
62246,4
62247,4
62248,4
62249,4
62250,3
62251,3
62252,5
62253,3
62254,4
62255,4
62256,4
62257,4
62258,4
62259,4
62260,4
62261,4
62262,4
62263,7
62264,4
62265,5
62266,7
62267,4
62268,3
62269,6
62270,5
62271,4
62272,7
62273,5
62274,3
62275,3
62276,6
62277,4
62278,4
62279,3
62280,3
62281,7
62282,3
62283,3
62284,4
62285,3
62286,4
62287,7
62288,6
62289,4
62290,9
62291,4
62292,7
62293,8
62294,4
62295,4
62296,7
62297,4
62298,5
62299,3
62300,7
62301,3
62302,7
62303,7
62304,3
62305,4
62306,4
62307,7
62308,5
62309,7
62310,4
62311,3
62312,3
62313,9
62314,4
62315,5
62316,4
62317,3
62318,4
62319,7
62320,4
62321,4
62322,7
62323,4
62324,4
62325,4
62326,3
62327,6
62328,3
62329,4
62330,4
62331,4
62332,4
62333,4
62334,4
62335,3
62336,4
62337,4
62338,4
62339,4
62340,4
62341,5
62342,3
62343,4
62344,4
62345,4
62346,7
62347,3
62348,7
62349,7
62350,7
62351,4
62352,3
62353,4
62354,4
62355,4
62356,4
62357,4
62358,4
62359,4
62360,4
62361,7
62362,7
62363,5
62364,3
62365,4
62366,6
62367,4
62368,4
62369,7
62370,6
62371,4
62372,4
62373,4
62374,4
62375,5
62376,4
62377,4
62378,7
62379,3
62380,6
62381,4
62382,4
62383,3
62384,6
62385,5
62386,3
62387,3
62388,5
62389,7
62390,5
62391,4
62392,4
62393,4
62394,4
62395,4
62396,4
62397,4
62398,4
62399,7
62400,3
62401,4
62402,7
62403,3
62404,4
62405,3
62406,7
62407,7
62408,7
62409,7
62410,7
62411,4
62412,4
62413,5
62414,4
62415,7
62416,7
62417,4
62418,4
62419,4
62420,7
62421,5
62422,7
62423,4
62424,7
62425,7
62426,7
62427,5
62428,7
62429,4
62430,4
62431,4
62432,7
62433,7
62434,5
62435,3
62436,4
62437,4
62438,4
62439,7
62440,5
62441,7
62442,4
62443,7
62444,3
62445,4
62446,5
62447,4
62448,3
62449,5
62450,4
62451,6
62452,6
62453,7
62454,5
62455,4
62456,7
62457,5
62458,5
62459,7
62460,4
62461,4
62462,4
62463,7
62464,4
62465,9
62466,3
62467,4
62468,7
62469,4
62470,4
62471,5
62472,4
62473,4
62474,4
62475,4
62476,7
62477,4
62478,4
62479,4
62480,7
62481,4
62482,4
62483,7
62484,4
62485,5
62486,4
62487,5
62488,3
62489,6
62490,7
62491,7
62492,6
62493,3
62494,4
62495,4
62496,3
62497,5
62498,7
62499,3
62500,5
62501,5
62502,4
62503,7
62504,4
62505,7
62506,4
62507,7
62508,3
62509,4
62510,7
62511,3
62512,7
62513,7
62514,6
62515,5
62516,4
62517,4
62518,5
62519,7
62520,7
62521,4
62522,5
62523,4
62524,4
62525,4
62526,4
62527,4
62528,6
62529,4
62530,4
62531,5
62532,4
62533,4
62534,3
62535,3
62536,4
62537,7
62538,7
62539,4
62540,4
62541,3
62542,7
62543,7
62544,9
62545,4
62546,4
62547,7
62548,4
62549,7
62550,7
62551,4
62552,7
62553,7
62554,4
62555,3
62556,5
62557,5
62558,5
62559,3
62560,3
62561,7
62562,4
62563,7
62564,7
62565,7
62566,4
62567,4
62568,4
62569,3
62570,4
62571,7
62572,7
62573,4
62574,9
62575,3
62576,3
62577,3
62578,3
62579,4
62580,7
62581,4
62582,7
62583,6
62584,4
62585,7
62586,4
62587,7
62588,4
62589,5
62590,7
62591,4
62592,3
62593,7
62594,3
62595,7
62596,3
62597,5
62598,4
62599,4
62600,3
62601,4
62602,4
62603,7
62604,4
62605,4
62606,7
62607,3
62608,4
62609,7
62610,5
62611,4
62612,7
62613,4
62614,4
62615,4
62616,3
62617,3
62618,4
62619,4
62620,6
62621,4
62622,3
62623,3
62624,7
62625,4
62626,4
62627,4
62628,3
62629,4
62630,4
62631,7
62632,3
62633,5
62634,3
62635,3
62636,4
62637,6
62638,3
62639,3
62640,7
62641,7
62642,7
62643,4
62644,4
62645,3
62646,7
62647,4
62648,4
62649,8
62650,5
62651,7
62652,4
62653,7
62654,3
62655,5
62656,7
62657,4
62658,4
62659,7
62660,4
62661,4
62662,6
62663,4
62664,4
62665,4
62666,4
62667,4
62668,4
62669,4
62670,7
62671,7
62672,5
62673,5
62674,7
62675,5
62676,4
62677,3
62678,4
62679,7
62680,4
62681,3
62682,7
62683,4
62684,5
62685,4
62686,7
62687,7
62688,4
62689,4
62690,5
62691,5
62692,4
62693,4
62694,7
62695,4
62696,7
62697,4
62698,7
62699,7
62700,5
62701,4
62702,5
62703,4
62704,4
62705,4
62706,4
62707,7
62708,6
62709,4
62710,5
62711,7
62712,5
62713,7
62714,7
62715,4
62716,4
62717,4
62718,3
62719,6
62720,6
62721,3
62722,4
62723,4
62724,5
62725,3
62726,4
62727,7
62728,3
62729,6
62730,4
62731,7
62732,5
62733,3
62734,4
62735,3
62736,4
62737,7
62738,5
62739,7
62740,3
62741,7
62742,4
62743,7
62744,1
62745,6
62746,8
62747,3
62748,4
62749,4
62750,4
62751,3
62752,7
62753,4
62754,4
62755,4
62756,4
62757,4
62758,7
62759,6
62760,3
62761,3
62762,7
62763,9
62764,3
62765,7
62766,3
62767,4
62768,4
62769,4
62770,4
62771,4
62772,3
62773,7
62774,6
62775,6
62776,4
62777,8
62778,4
62779,7
62780,4
62781,9
62782,5
62783,3
62784,4
62785,7
62786,6
62787,4
62788,3
62789,3
62790,7
62791,7
62792,5
62793,4
62794,7
62795,6
62796,7
62797,4
62798,5
