Id,label
60388,1
60389,4
60390,8
60391,2
60392,1
60393,6
60394,1
60395,0
60396,7
60397,4
60398,1
60399,2
60400,0
60401,9
60402,9
60403,3
60404,2
60405,8
60406,5
60407,1
60408,9
60409,5
60410,2
60411,2
60412,7
60413,1
60414,5
60415,0
60416,2
60417,1
60418,1
60419,1
60420,3
60421,5
60422,6
60423,7
60424,6
60425,3
60426,8
60427,0
60428,3
60429,4
60430,9
60431,2
60432,3
60433,0
60434,7
60435,5
60436,7
60437,4
60438,3
60439,6
60440,4
60441,1
60442,4
60443,2
60444,9
60445,0
60446,3
60447,7
60448,3
60449,5
60450,5
60451,0
60452,7
60453,4
60454,2
60455,3
60456,7
60457,7
60458,7
60459,2
60460,4
60461,4
60462,9
60463,1
60464,4
60465,6
60466,0
60467,2
60468,0
60469,2
60470,1
60471,5
60472,0
60473,1
60474,4
60475,2
60476,2
60477,6
60478,2
60479,9
60480,9
60481,0
60482,8
60483,3
60484,1
60485,6
60486,4
60487,2
60488,2
60489,6
60490,4
60491,0
60492,5
60493,9
60494,9
60495,5
60496,2
60497,3
60498,7
60499,1
60500,9
60501,7
60502,4
60503,8
60504,7
60505,1
60506,2
60507,0
60508,6
60509,3
60510,7
60511,2
60512,6
60513,4
60514,5
60515,3
60516,0
60517,9
60518,1
60519,9
60520,5
60521,7
60522,3
60523,8
60524,7
60525,8
60526,8
60527,2
60528,6
60529,6
60530,8
60531,8
60532,8
60533,7
60534,9
60535,4
60536,2
60537,0
60538,9
60539,1
60540,8
60541,8
60542,7
60543,6
60544,4
60545,6
60546,7
60547,6
60548,6
60549,0
60550,1
60551,6
60552,3
60553,2
60554,6
60555,2
60556,4
60557,9
60558,7
60559,7
60560,1
60561,2
60562,2
60563,4
60564,9
60565,7
60566,6
60567,2
60568,5
60569,0
60570,6
60571,6
60572,0
60573,0
60574,0
60575,4
60576,3
60577,0
60578,1
60579,9
60580,6
60581,1
60582,8
60583,4
60584,8
60585,5
60586,1
60587,4
60588,7
60589,2
60590,4
60591,5
60592,2
60593,4
60594,7
60595,0
60596,3
60597,5
60598,9
60599,7
60600,8
60601,1
60602,5
60603,5
60604,4
60605,7
60606,8
60607,0
60608,7
60609,0
60610,3
60611,9
60612,2
60613,5
60614,4
60615,3
60616,2
60617,5
60618,6
60619,2
60620,3
60621,6
60622,6
60623,9
60624,8
60625,2
60626,8
60627,6
60628,1
60629,7
60630,9
60631,9
60632,9
60633,1
60634,9
60635,5
60636,3
60637,6
60638,5
60639,7
60640,9
60641,2
60642,2
60643,2
60644,4
60645,7
60646,5
60647,4
60648,0
60649,1
60650,3
60651,9
60652,7
60653,5
60654,6
60655,7
60656,5
60657,2
60658,1
60659,4
60660,3
60661,3
60662,1
60663,9
60664,2
60665,3
60666,7
60667,8
60668,6
60669,9
60670,1
60671,2
60672,4
60673,9
60674,6
60675,6
60676,2
60677,2
60678,5
60679,1
60680,2
60681,2
60682,1
60683,1
60684,2
60685,4
60686,1
60687,3
60688,1
60689,1
60690,9
60691,6
60692,9
60693,3
60694,3
60695,1
60696,9
60697,6
60698,2
60699,7
60700,7
60701,3
60702,1
60703,4
60704,1
60705,0
60706,2
60707,8
60708,7
60709,9
60710,9
60711,7
60712,1
60713,0
60714,4
60715,9
60716,7
60717,3
60718,0
60719,9
60720,2
60721,4
60722,5
60723,5
60724,4
60725,6
60726,9
60727,0
60728,1
60729,0
60730,3
60731,9
60732,0
60733,5
60734,6
60735,8
60736,9
60737,4
60738,9
60739,0
60740,7
60741,0
60742,5
60743,6
60744,9
60745,7
60746,0
60747,5
60748,5
60749,1
60750,1
60751,1
60752,0
60753,1
60754,2
60755,8
60756,1
60757,0
60758,0
60759,5
60760,1
60761,9
60762,6
60763,4
60764,7
60765,7
60766,7
60767,8
60768,2
60769,0
60770,5
60771,8
60772,1
60773,5
60774,8
60775,3
60776,7
60777,9
60778,4
60779,6
60780,3
60781,4
60782,8
60783,5
60784,2
60785,9
60786,5
60787,4
60788,6
60789,7
60790,6
60791,3
60792,9
60793,7
60794,6
60795,8
60796,5
60797,5
60798,0
60799,0
60800,1
60801,6
60802,1
60803,8
60804,5
60805,3
60806,3
60807,6
60808,6
60809,0
60810,5
60811,0
60812,1
60813,0
60814,8
60815,6
60816,7
60817,3
60818,9
60819,2
60820,6
60821,7
60822,9
60823,7
60824,3
60825,8
60826,4
60827,7
60828,8
60829,8
60830,9
60831,7
60832,3
60833,9
60834,0
60835,0
60836,5
60837,6
60838,6
60839,0
60840,6
60841,3
60842,0
60843,3
60844,5
60845,7
60846,5
60847,7
60848,1
60849,3
60850,4
60851,0
60852,7
60853,4
60854,8
60855,7
60856,6
60857,8
60858,4
60859,1
60860,2
60861,7
60862,7
60863,7
60864,9
60865,0
60866,6
60867,4
60868,8
60869,3
60870,7
60871,1
60872,6
60873,0
60874,8
60875,6
60876,0
60877,8
60878,9
60879,7
60880,7
60881,6
60882,5
60883,0
60884,7
60885,1
60886,8
60887,8
60888,0
60889,8
60890,2
60891,2
60892,0
60893,6
60894,7
60895,2
60896,0
60897,4
60898,7
60899,1
60900,3
60901,6
60902,9
60903,5
60904,9
60905,6
60906,2
60907,4
60908,1
60909,7
60910,5
60911,8
60912,5
60913,6
60914,0
60915,8
60916,7
60917,5
60918,2
60919,0
60920,6
60921,9
60922,1
60923,2
60924,3
60925,6
60926,3
60927,6
60928,0
60929,8
60930,4
60931,8
60932,8
60933,7
60934,4
60935,4
60936,1
60937,7
60938,3
60939,8
60940,6
60941,7
60942,2
60943,4
60944,0
60945,8
60946,6
60947,8
60948,2
60949,0
60950,5
60951,1
60952,8
60953,6
60954,7
60955,1
60956,4
60957,2
60958,9
60959,3
60960,5
60961,3
60962,3
60963,2
60964,6
60965,7
60966,3
60967,8
60968,4
60969,0
60970,6
60971,7
60972,9
60973,3
60974,5
60975,6
60976,5
60977,6
60978,4
60979,2
60980,3
60981,7
60982,3
60983,2
60984,0
60985,6
60986,3
60987,4
60988,4
60989,2
60990,1
60991,2
60992,1
60993,1
60994,2
60995,6
60996,2
60997,2
60998,9
60999,1
61000,7
61001,9
61002,2
61003,3
61004,7
61005,3
61006,3
61007,7
61008,4
61009,8
61010,9
61011,0
61012,6
61013,7
61014,7
61015,4
61016,8
61017,1
61018,2
61019,0
61020,3
61021,7
61022,5
61023,6
61024,2
61025,8
61026,5
61027,6
61028,2
61029,2
61030,6
61031,1
61032,1
61033,4
61034,1
61035,2
61036,3
61037,1
61038,8
61039,9
61040,1
61041,2
61042,6
61043,8
61044,1
61045,9
61046,7
61047,9
61048,7
61049,1
61050,3
61051,7
61052,9
61053,5
61054,6
61055,6
61056,1
61057,2
61058,6
61059,9
61060,7
61061,9
61062,9
61063,1
61064,7
61065,6
61066,3
61067,2
61068,5
61069,6
61070,1
61071,2
61072,2
61073,0
61074,3
61075,1
61076,3
61077,6
61078,0
61079,8
61080,9
61081,1
61082,8
61083,6
61084,6
61085,9
61086,7
61087,3
61088,1
61089,5
61090,8
61091,0
61092,2
61093,7
61094,3
61095,2
61096,8
61097,1
61098,8
61099,4
61100,1
61101,6
61102,8
61103,1
61104,0
61105,6
61106,0
61107,2
61108,3
61109,1
61110,4
61111,2
61112,7
61113,1
61114,6
61115,1
61116,4
61117,7
61118,7
61119,2
61120,2
61121,6
61122,7
61123,8
61124,3
61125,3
61126,2
61127,8
61128,6
61129,4
61130,7
61131,6
61132,7
61133,3
61134,2
61135,6
61136,0
61137,8
61138,4
61139,3
61140,7
61141,3
61142,1
61143,6
61144,3
61145,4
61146,9
61147,2
61148,5
61149,2
61150,8
61151,2
61152,0
61153,9
61154,7
61155,6
61156,1
61157,9
61158,4
61159,8
61160,7
61161,1
61162,9
61163,7
61164,3
61165,8
61166,2
61167,0
61168,3
61169,1
61170,0
61171,4
61172,9
61173,0
61174,2
61175,9
61176,7
61177,8
61178,1
61179,2
61180,2
61181,0
61182,8
61183,1
61184,7
61185,1
61186,5
61187,8
61188,1
61189,7
61190,1
61191,9
61192,2
61193,7
61194,9
61195,4
61196,9
61197,7
61198,7
61199,8
61200,2
61201,0
61202,4
61203,9
61204,5
61205,6
61206,8
61207,6
61208,3
61209,4
61210,2
61211,1
61212,5
61213,7
61214,1
61215,8
61216,6
61217,6
61218,4
61219,6
61220,5
61221,7
61222,8
61223,8
61224,2
61225,7
61226,2
61227,4
61228,1
61229,8
61230,3
61231,7
61232,1
61233,0
61234,7
61235,2
61236,3
61237,5
61238,0
61239,7
61240,2
61241,4
61242,7
61243,8
61244,7
61245,7
61246,6
61247,3
61248,8
61249,7
61250,6
61251,3
61252,1
61253,0
61254,9
61255,3
61256,8
61257,1
61258,1
61259,4
61260,1
61261,7
61262,3
61263,8
61264,4
61265,7
61266,8
61267,5
61268,9
61269,2
61270,7
61271,1
61272,9
61273,7
61274,6
61275,2
61276,1
61277,9
61278,3
61279,6
61280,1
61281,7
61282,8
61283,4
61284,4
61285,9
61286,0
61287,6
61288,3
61289,4
61290,3
61291,0
61292,7
61293,2
61294,3
61295,9
61296,3
61297,2
61298,6
61299,4
61300,3
61301,2
61302,4
61303,0
61304,4
61305,2
61306,5
61307,0
61308,9
61309,3
61310,9
61311,2
61312,3
61313,6
61314,6
61315,5
61316,6
61317,5
61318,4
61319,1
61320,2
61321,6
61322,4
61323,0
61324,9
61325,3
61326,5
61327,8
61328,8
61329,1
61330,6
61331,3
61332,6
61333,2
61334,5
61335,3
61336,7
61337,1
61338,7
61339,4
61340,3
61341,8
61342,9
61343,0
61344,8
61345,6
61346,1
61347,1
61348,4
61349,3
61350,1
61351,2
61352,3
61353,7
61354,2
61355,6
61356,6
61357,7
61358,0
61359,5
61360,1
61361,0
61362,2
61363,6
61364,5
61365,9
61366,7
61367,1
61368,7
61369,9
61370,5
61371,7
61372,8
61373,5
61374,5
61375,7
61376,1
61377,1
61378,0
61379,9
61380,8
61381,6
61382,3
61383,3
61384,4
61385,2
61386,0
61387,2
61388,7
61389,5
61390,7
61391,9
61392,3
61393,8
61394,0
61395,1
61396,0
61397,4
61398,8
61399,3
61400,4
61401,6
61402,6
61403,5
61404,4
61405,7
61406,0
61407,3
61408,0
61409,9
61410,6
61411,3
61412,4
61413,5
61414,1
61415,3
61416,1
61417,2
61418,6
61419,9
61420,4
61421,0
61422,9
61423,2
61424,5
61425,9
61426,0
61427,0
61428,5
61429,8
61430,6
61431,2
61432,1
61433,6
61434,6
61435,8
61436,9
61437,4
61438,7
61439,8
61440,7
61441,1
61442,8
61443,1
61444,2
61445,9
61446,4
61447,1
61448,3
61449,3
61450,4
61451,4
61452,4
61453,4
61454,9
61455,3
61456,2
61457,5
61458,2
61459,4
61460,7
61461,4
61462,8
61463,7
61464,8
61465,9
61466,4
61467,5
61468,4
61469,5
61470,8
61471,9
61472,4
61473,8
61474,2
61475,6
61476,0
61477,7
61478,8
61479,5
61480,0
61481,8
61482,6
61483,6
61484,0
61485,5
61486,2
61487,2
61488,1
61489,7
61490,1
61491,8
61492,5
61493,0
61494,6
61495,2
61496,7
61497,5
61498,6
61499,0
61500,5
61501,3
61502,4
61503,7
61504,9
61505,5
61506,9
61507,7
61508,3
61509,3
61510,4
61511,7
61512,5
61513,1
61514,9
61515,2
61516,4
61517,8
61518,6
61519,3
61520,4
61521,2
61522,2
61523,9
61524,8
61525,5
61526,2
61527,6
61528,4
61529,3
61530,4
61531,6
61532,5
61533,3
61534,0
61535,8
61536,5
61537,3
61538,2
61539,2
61540,6
61541,0
61542,0
61543,3
61544,1
61545,3
61546,2
61547,2
61548,6
61549,0
61550,2
61551,4
61552,4
61553,9
61554,0
61555,5
61556,0
61557,3
61558,6
61559,2
61560,6
61561,5
61562,4
61563,0
61564,7
61565,5
61566,0
61567,4
61568,2
61569,5
61570,0
61571,7
61572,4
61573,3
61574,5
61575,7
61576,1
61577,8
61578,6
61579,6
61580,7
61581,3
61582,2
61583,5
61584,6
61585,9
61586,8
61587,9
61588,5
61589,0
61590,8
61591,1
61592,4
61593,2
61594,1
61595,7
61596,2
61597,6
61598,8
61599,9
61600,2
61601,8
61602,6
61603,8
61604,1
61605,7
61606,7
61607,7
61608,6
61609,3
61610,7
61611,1
61612,6
61613,4
61614,3
61615,7
61616,0
61617,1
61618,8
61619,5
61620,3
61621,1
61622,8
61623,8
61624,3
61625,8
61626,7
61627,5
61628,7
61629,4
61630,5
61631,4
61632,5
61633,4
61634,8
61635,5
61636,8
61637,2
61638,6
61639,5
61640,1
61641,9
61642,5
61643,2
61644,7
61645,0
61646,5
61647,2
61648,3
61649,5
61650,3
61651,7
61652,6
61653,3
61654,4
61655,5
61656,3
61657,8
61658,9
61659,9
61660,2
61661,6
61662,9
61663,2
61664,2
61665,7
61666,9
61667,5
61668,4
61669,9
61670,2
61671,7
61672,9
61673,8
61674,5
61675,7
61676,0
61677,1
61678,8
61679,0
61680,3
61681,1
61682,0
61683,0
61684,2
61685,6
61686,6
61687,0
61688,2
61689,7
61690,4
61691,8
61692,5
61693,8
61694,1
61695,4
61696,8
61697,7
61698,5
61699,4
61700,3
61701,5
61702,3
61703,5
61704,2
61705,0
61706,6
61707,2
61708,5
61709,6
61710,1
61711,5
61712,6
61713,9
61714,9
61715,4
61716,9
61717,7
61718,6
61719,4
61720,3
61721,3
61722,3
61723,7
61724,7
61725,6
61726,5
61727,9
61728,1
61729,3
61730,4
61731,0
61732,4
61733,6
61734,9
61735,0
61736,4
61737,3
61738,8
61739,9
61740,3
61741,5
61742,7
61743,6
61744,6
61745,4
61746,0
61747,8
61748,2
61749,7
61750,4
61751,1
61752,9
61753,6
61754,0
61755,8
61756,3
61757,6
61758,5
61759,6
61760,7
61761,0
61762,1
61763,8
61764,6
61765,4
61766,7
61767,4
61768,8
61769,9
61770,7
61771,6
61772,5
61773,1
61774,5
61775,4
61776,7
61777,5
61778,1
61779,2
61780,1
61781,5
61782,1
61783,6
61784,7
61785,4
61786,0
61787,9
61788,9
61789,9
61790,8
61791,5
61792,1
61793,3
61794,4
61795,7
61796,7
61797,4
61798,7
61799,5
61800,9
61801,9
61802,5
61803,3
61804,1
61805,2
61806,8
61807,4
61808,1
61809,7
61810,4
61811,9
61812,8
61813,8
61814,6
61815,3
61816,4
61817,2
61818,8
61819,7
61820,2
61821,2
61822,1
61823,8
61824,5
61825,5
61826,4
61827,0
61828,6
61829,1
61830,6
61831,9
61832,2
61833,8
61834,1
61835,7
61836,6
61837,8
61838,7
61839,3
61840,3
61841,7
61842,8
61843,2
61844,2
61845,0
61846,9
61847,8
61848,7
61849,3
61850,5
61851,3
61852,1
61853,5
61854,6
61855,5
61856,6
61857,8
61858,3
61859,7
61860,6
61861,6
61862,4
61863,5
61864,8
61865,5
61866,9
61867,9
61868,6
61869,8
61870,0
61871,3
61872,9
61873,8
61874,1
61875,3
61876,7
61877,9
61878,0
61879,7
61880,8
61881,7
61882,5
61883,1
61884,2
61885,7
61886,6
61887,7
61888,5
61889,8
61890,1
61891,5
61892,6
61893,6
61894,3
61895,1
61896,8
61897,4
61898,9
61899,4
61900,5
61901,4
61902,4
61903,1
61904,1
61905,0
61906,0
61907,9
61908,9
61909,1
61910,0
61911,1
61912,1
61913,6
61914,0
61915,4
61916,1
61917,4
61918,2
61919,5
61920,5
61921,4
61922,1
61923,1
61924,1
61925,1
61926,9
61927,8
61928,5
61929,5
61930,7
61931,5
61932,2
61933,8
61934,6
61935,5
61936,0
61937,0
61938,0
61939,6
61940,8
61941,1
61942,5
61943,0
61944,0
61945,2
61946,0
61947,1
61948,0
61949,3
61950,9
61951,5
61952,7
61953,3
61954,1
61955,5
61956,2
61957,1
61958,9
61959,7
61960,6
61961,7
61962,5
61963,9
61964,6
61965,8
61966,3
61967,3
61968,7
61969,2
61970,7
61971,2
61972,3
61973,8
61974,5
61975,2
61976,0
61977,2
61978,8
61979,5
61980,0
61981,5
61982,4
61983,2
61984,8
61985,0
61986,9
61987,8
61988,1
61989,5
61990,5
61991,8
61992,5
61993,2
61994,1
61995,0
61996,7
61997,0
61998,8
61999,0
62000,6
62001,0
62002,6
62003,5
62004,6
62005,0
62006,1
62007,4
62008,2
62009,3
62010,8
62011,0
62012,0
62013,0
62014,5
62015,7
62016,1
62017,9
62018,9
62019,4
62020,0
62021,7
62022,5
62023,5
62024,0
62025,7
62026,5
62027,2
62028,1
62029,3
62030,6
62031,1
62032,9
62033,7
62034,3
62035,3
62036,3
62037,4
62038,7
62039,7
62040,5
62041,0
62042,5
62043,9
62044,9
62045,5
62046,2
62047,0
62048,8
62049,4
62050,3
62051,5
62052,2
62053,4
62054,6
62055,4
62056,1
62057,3
62058,8
62059,6
62060,6
62061,7
62062,5
62063,2
62064,3
62065,0
62066,9
62067,9
62068,4
62069,2
62070,1
62071,8
62072,1
62073,0
62074,4
62075,4
62076,5
62077,5
62078,1
62079,7
62080,5
62081,1
62082,7
62083,9
62084,3
62085,2
62086,0
62087,8
62088,5
62089,1
62090,9
62091,8
62092,3
62093,0
62094,1
62095,6
62096,1
62097,3
62098,4
62099,3
62100,1
62101,5
62102,6
62103,9
62104,7
62105,9
62106,4
62107,1
62108,2
62109,8
62110,3
62111,1
62112,0
62113,8
62114,9
62115,1
62116,0
62117,8
62118,0
62119,1
62120,4
62121,2
62122,3
62123,8
62124,5
62125,6
62126,9
62127,4
62128,2
62129,6
62130,9
62131,9
62132,7
62133,3
62134,2
62135,1
62136,1
62137,2
62138,0
62139,7
62140,0
62141,5
62142,5
62143,0
62144,1
62145,2
62146,8
62147,5
62148,2
62149,9
62150,0
62151,6
62152,2
62153,4
62154,5
62155,5
62156,4
62157,6
62158,8
62159,5
62160,0
62161,3
62162,5
62163,6
62164,9
62165,7
62166,7
62167,7
62168,0
62169,8
62170,7
62171,3
62172,1
62173,3
62174,2
62175,8
62176,8
62177,6
62178,7
62179,2
62180,7
62181,3
62182,3
62183,5
62184,3
62185,4
62186,8
62187,7
62188,2
62189,2
62190,1
62191,3
62192,6
62193,0
62194,9
62195,6
62196,5
62197,0
62198,0
62199,7
62200,4
62201,2
62202,0
62203,6
62204,6
62205,3
62206,1
62207,9
62208,3
62209,0
62210,9
62211,1
62212,6
62213,0
62214,3
62215,4
62216,1
62217,4
62218,4
62219,7
62220,1
62221,8
62222,1
62223,0
62224,3
62225,7
62226,6
62227,5
62228,1
62229,1
62230,2
62231,0
62232,1
62233,8
62234,3
62235,3
62236,2
62237,9
62238,0
62239,5
62240,3
62241,1
62242,2
62243,2
62244,2
62245,3
62246,8
62247,5
62248,9
62249,3
62250,2
62251,2
62252,7
62253,2
62254,9
62255,0
62256,9
62257,1
62258,4
62259,1
62260,8
62261,3
62262,3
62263,1
62264,4
62265,1
62266,3
62267,3
62268,8
62269,0
62270,6
62271,9
62272,8
62273,1
62274,8
62275,9
62276,3
62277,6
62278,5
62279,9
62280,0
62281,7
62282,3
62283,6
62284,0
62285,6
62286,9
62287,4
62288,0
62289,5
62290,8
62291,7
62292,0
62293,1
62294,7
62295,4
62296,5
62297,3
62298,5
62299,7
62300,5
62301,0
62302,9
62303,2
62304,0
62305,9
62306,0
62307,8
62308,6
62309,4
62310,8
62311,2
62312,4
62313,6
62314,0
62315,3
62316,2
62317,0
62318,8
62319,4
62320,7
62321,7
62322,4
62323,1
62324,5
62325,1
62326,5
62327,7
62328,0
62329,8
62330,5
62331,3
62332,2
62333,3
62334,2
62335,9
62336,6
62337,2
62338,9
62339,7
62340,6
62341,0
62342,0
62343,8
62344,7
62345,9
62346,7
62347,7
62348,2
62349,7
62350,9
62351,1
62352,6
62353,3
62354,9
62355,1
62356,0
62357,6
62358,0
62359,5
62360,5
62361,8
62362,0
62363,7
62364,1
62365,6
62366,9
62367,5
62368,8
62369,0
62370,1
62371,5
62372,2
62373,1
62374,1
62375,2
62376,2
62377,7
62378,1
62379,1
62380,0
62381,7
62382,4
62383,1
62384,9
62385,5
62386,7
62387,9
62388,3
62389,0
62390,3
62391,6
62392,5
62393,3
62394,5
62395,2
62396,9
62397,8
62398,9
62399,3
62400,0
62401,0
62402,3
62403,1
62404,8
62405,0
62406,6
62407,2
62408,6
62409,6
62410,6
62411,3
62412,5
62413,0
62414,3
62415,2
62416,8
62417,7
62418,6
62419,6
62420,0
62421,7
62422,4
62423,1
62424,1
62425,0
62426,5
62427,1
62428,6
62429,3
62430,7
62431,7
62432,3
62433,9
62434,1
62435,2
62436,7
62437,4
62438,1
62439,4
62440,3
62441,2
62442,9
62443,0
62444,6
62445,9
62446,3
62447,3
62448,4
62449,1
62450,5
62451,0
62452,5
62453,4
62454,3
62455,3
62456,0
62457,9
62458,8
62459,6
62460,1
62461,0
62462,5
62463,1
62464,7
62465,2
62466,1
62467,3
62468,6
62469,6
62470,4
62471,7
62472,9
62473,8
62474,1
62475,5
62476,4
62477,0
62478,4
62479,3
62480,1
62481,5
62482,4
62483,2
62484,4
62485,8
62486,9
62487,8
62488,5
62489,4
62490,7
62491,1
62492,4
62493,0
62494,7
62495,3
62496,7
62497,9
62498,4
62499,9
62500,8
62501,1
62502,2
62503,5
62504,6
62505,5
62506,2
62507,4
62508,7
62509,7
62510,1
62511,7
62512,2
62513,6
62514,1
62515,9
62516,2
62517,8
62518,9
62519,8
62520,3
62521,7
62522,0
62523,7
62524,7
62525,7
62526,3
62527,1
62528,4
62529,4
62530,1
62531,4
62532,1
62533,1
62534,8
62535,7
62536,8
62537,2
62538,1
62539,8
62540,0
62541,1
62542,7
62543,6
62544,9
62545,5
62546,2
62547,4
62548,8
62549,1
62550,8
62551,2
62552,9
62553,0
62554,9
62555,2
62556,9
62557,9
62558,7
62559,2
62560,5
62561,4
62562,8
62563,1
62564,8
62565,7
62566,5
62567,1
62568,2
62569,6
62570,8
62571,4
62572,5
62573,6
62574,3
62575,3
62576,0
62577,9
62578,4
62579,4
62580,2
62581,4
62582,4
62583,2
62584,4
62585,2
62586,4
62587,1
62588,7
62589,7
62590,8
62591,5
62592,9
62593,2
62594,9
62595,7
62596,6
62597,9
62598,7
62599,7
62600,8
62601,9
62602,5
62603,4
62604,4
62605,5
62606,4
62607,3
62608,6
62609,9
62610,6
62611,1
62612,0
62613,1
62614,1
62615,4
62616,1
62617,3
62618,6
62619,7
62620,1
62621,5
62622,6
62623,2
62624,5
62625,9
62626,2
62627,7
62628,8
62629,4
62630,7
62631,3
62632,7
62633,0
62634,9
62635,0
62636,7
62637,6
62638,5
62639,1
62640,5
62641,9
62642,5
62643,8
62644,6
62645,4
62646,3
62647,1
62648,6
62649,3
62650,6
62651,9
62652,8
62653,3
62654,6
62655,7
62656,0
62657,6
62658,9
62659,8
62660,8
62661,1
62662,3
62663,9
62664,5
62665,4
62666,5
62667,3
62668,6
62669,0
62670,1
62671,4
62672,7
62673,7
62674,4
62675,0
62676,5
62677,9
62678,8
62679,3
62680,0
62681,3
62682,4
62683,7
62684,4
62685,9
62686,7
62687,5
62688,4
62689,9
62690,0
62691,1
62692,6
62693,8
62694,9
62695,0
62696,5
62697,2
62698,9
62699,4
62700,0
62701,7
62702,9
62703,6
62704,6
62705,6
62706,2
62707,9
62708,0
62709,0
62710,5
62711,9
62712,5
62713,1
62714,5
62715,7
62716,7
62717,3
62718,3
62719,8
62720,6
62721,4
62722,5
62723,0
62724,6
62725,0
62726,5
62727,2
62728,0
62729,3
62730,9
62731,4
62732,4
62733,2
62734,0
62735,1
62736,7
62737,4
62738,2
62739,4
62740,5
62741,9
62742,0
62743,0
62744,3
62745,2
62746,9
62747,8
62748,2
62749,7
62750,2
62751,9
62752,2
62753,9
62754,9
62755,2
62756,5
62757,9
62758,9
62759,4
62760,0
62761,5
62762,1
62763,1
62764,0
62765,5
62766,7
62767,4
62768,1
62769,9
62770,5
62771,0
62772,8
62773,0
62774,3
62775,6
62776,3
62777,3
62778,5
62779,4
62780,1
62781,0
62782,5
62783,0
62784,8
62785,7
62786,8
62787,9
62788,5
62789,5
62790,6
62791,2
62792,6
62793,0
62794,3
62795,9
62796,2
62797,2
62798,5
