Id,label
60590,9
60591,8
60592,0
60593,1
60594,7
60595,1
60596,3
60597,2
60598,6
60599,7
60600,4
60601,8
60602,1
60603,4
60604,8
60605,0
60606,0
60607,5
60608,4
60609,0
60610,7
60611,3
60612,2
60613,8
60614,1
60615,9
60616,4
60617,4
60618,8
60619,7
60620,9
60621,0
60622,5
60623,7
60624,9
60625,3
60626,0
60627,0
60628,0
60629,1
60630,2
60631,9
60632,7
60633,1
60634,4
60635,4
60636,7
60637,2
60638,5
60639,5
60640,0
60641,8
60642,6
60643,4
60644,1
60645,7
60646,4
60647,0
60648,3
60649,4
60650,3
60651,8
60652,1
60653,9
60654,5
60655,9
60656,7
60657,1
60658,1
60659,3
60660,9
60661,8
60662,5
60663,7
60664,2
60665,3
60666,5
60667,0
60668,4
60669,4
60670,7
60671,4
60672,5
60673,1
60674,8
60675,5
60676,9
60677,3
60678,0
60679,7
60680,5
60681,7
60682,0
60683,8
60684,3
60685,2
60686,9
60687,8
60688,9
60689,5
60690,2
60691,8
60692,6
60693,6
60694,9
60695,4
60696,4
60697,9
60698,2
60699,8
60700,4
60701,2
60702,5
60703,4
60704,1
60705,0
60706,5
60707,3
60708,1
60709,5
60710,5
60711,1
60712,3
60713,3
60714,3
60715,7
60716,9
60717,0
60718,4
60719,3
60720,0
60721,9
60722,2
60723,1
60724,0
60725,8
60726,5
60727,7
60728,4
60729,1
60730,9
60731,2
60732,0
60733,0
60734,1
60735,6
60736,7
60737,3
60738,1
60739,4
60740,7
60741,5
60742,0
60743,7
60744,8
60745,1
60746,9
60747,5
60748,3
60749,4
60750,4
60751,9
60752,5
60753,3
60754,0
60755,4
60756,6
60757,3
60758,0
60759,0
60760,4
60761,5
60762,8
60763,2
60764,3
60765,3
60766,6
60767,7
60768,5
60769,4
60770,2
60771,3
60772,2
60773,3
60774,1
60775,1
60776,3
60777,1
60778,0
60779,1
60780,4
60781,3
60782,5
60783,3
60784,4
60785,4
60786,7
60787,0
60788,5
60789,0
60790,4
60791,3
60792,9
60793,4
60794,4
60795,2
60796,4
60797,1
60798,1
60799,1
60800,2
60801,9
60802,1
60803,4
60804,1
60805,4
60806,1
60807,1
60808,4
60809,3
60810,4
60811,1
60812,5
60813,2
60814,5
60815,9
60816,5
60817,8
60818,0
60819,9
60820,0
60821,2
60822,5
60823,2
60824,7
60825,0
60826,2
60827,8
60828,4
60829,0
60830,0
60831,6
60832,1
60833,3
60834,1
60835,8
60836,7
60837,7
60838,9
60839,0
60840,6
60841,0
60842,6
60843,8
60844,4
60845,3
60846,2
60847,9
60848,7
60849,8
60850,6
60851,6
60852,0
60853,6
60854,0
60855,0
60856,1
60857,7
60858,0
60859,4
60860,4
60861,8
60862,9
60863,2
60864,6
60865,1
60866,1
60867,8
60868,0
60869,4
60870,2
60871,8
60872,8
60873,8
60874,8
60875,8
60876,2
60877,2
60878,0
60879,9
60880,4
60881,3
60882,2
60883,3
60884,3
60885,6
60886,4
60887,0
60888,1
60889,5
60890,4
60891,1
60892,7
60893,1
60894,5
60895,7
60896,8
60897,1
60898,8
60899,8
60900,9
60901,4
60902,6
60903,7
60904,3
60905,9
60906,2
60907,2
60908,5
60909,7
60910,5
60911,2
60912,1
60913,2
60914,1
60915,2
60916,2
60917,2
60918,5
60919,7
60920,2
60921,9
60922,5
60923,5
60924,0
60925,3
60926,4
60927,8
60928,0
60929,9
60930,3
60931,3
60932,4
60933,9
60934,1
60935,1
60936,7
60937,7
60938,4
60939,1
60940,2
60941,5
60942,1
60943,0
60944,0
60945,4
60946,4
60947,2
60948,8
60949,3
60950,9
60951,0
60952,8
60953,2
60954,2
60955,1
60956,5
60957,8
60958,3
60959,6
60960,8
60961,3
60962,5
60963,8
60964,2
60965,0
60966,8
60967,7
60968,4
60969,0
60970,9
60971,2
60972,1
60973,7
60974,3
60975,8
60976,7
60977,3
60978,4
60979,9
60980,5
60981,8
60982,8
60983,4
60984,0
60985,8
60986,2
60987,5
60988,1
60989,5
60990,6
60991,4
60992,5
60993,9
60994,1
60995,3
60996,4
60997,1
60998,5
60999,9
61000,1
61001,3
61002,2
61003,0
61004,8
61005,9
61006,8
61007,0
61008,4
61009,2
61010,4
61011,8
61012,7
61013,4
61014,1
61015,3
61016,1
61017,5
61018,9
61019,0
61020,0
61021,5
61022,2
61023,7
61024,4
61025,8
61026,3
61027,4
61028,4
61029,2
61030,9
61031,2
61032,2
61033,5
61034,9
61035,0
61036,1
61037,3
61038,1
61039,0
61040,1
61041,2
61042,7
61043,3
61044,8
61045,6
61046,7
61047,1
61048,0
61049,5
61050,9
61051,0
61052,1
61053,8
61054,9
61055,4
61056,6
61057,4
61058,7
61059,4
61060,3
61061,2
61062,1
61063,3
61064,9
61065,6
61066,8
61067,0
61068,1
61069,9
61070,4
61071,0
61072,9
61073,5
61074,5
61075,8
61076,2
61077,4
61078,5
61079,5
61080,0
61081,5
61082,5
61083,5
61084,4
61085,1
61086,6
61087,3
61088,0
61089,4
61090,2
61091,1
61092,8
61093,3
61094,3
61095,0
61096,8
61097,4
61098,8
61099,4
61100,8
61101,5
61102,0
61103,4
61104,9
61105,0
61106,9
61107,8
61108,8
61109,7
61110,5
61111,2
61112,9
61113,5
61114,4
61115,0
61116,3
61117,7
61118,4
61119,5
61120,6
61121,7
61122,3
61123,0
61124,6
61125,0
61126,1
61127,1
61128,4
61129,2
61130,7
61131,8
61132,5
61133,0
61134,6
61135,0
61136,0
61137,0
61138,3
61139,0
61140,3
61141,1
61142,8
61143,1
61144,9
61145,2
61146,8
61147,3
61148,1
61149,3
61150,2
61151,7
61152,4
61153,3
61154,7
61155,7
61156,2
61157,0
61158,3
61159,7
61160,2
61161,7
61162,0
61163,4
61164,5
61165,4
61166,6
61167,5
61168,2
61169,4
61170,0
61171,5
61172,4
61173,3
61174,9
61175,9
61176,1
61177,4
61178,1
61179,1
61180,9
61181,9
61182,9
61183,9
61184,0
61185,9
61186,1
61187,7
61188,2
61189,7
61190,7
61191,2
61192,9
61193,7
61194,8
61195,8
61196,4
61197,8
61198,8
61199,4
61200,4
61201,5
61202,8
61203,8
61204,9
61205,6
61206,0
61207,5
61208,8
61209,5
61210,4
61211,0
61212,2
61213,8
61214,0
61215,2
61216,9
61217,0
61218,3
61219,3
61220,5
61221,9
61222,7
61223,2
61224,3
61225,9
61226,1
61227,7
61228,2
61229,7
61230,5
61231,6
61232,9
61233,2
61234,5
61235,0
61236,2
61237,8
61238,8
61239,7
61240,4
61241,4
61242,9
61243,9
61244,5
61245,3
61246,8
61247,4
61248,0
61249,8
61250,0
61251,4
61252,9
61253,1
61254,4
61255,6
61256,5
61257,9
61258,3
61259,1
61260,5
61261,2
61262,3
61263,1
61264,5
61265,6
61266,0
61267,0
61268,6
61269,0
61270,1
61271,4
61272,1
61273,5
61274,4
61275,3
61276,4
61277,9
61278,5
61279,1
61280,2
61281,8
61282,7
61283,4
61284,0
61285,7
61286,4
61287,7
61288,3
61289,7
61290,6
61291,2
61292,4
61293,8
61294,4
61295,2
61296,1
61297,2
61298,4
61299,0
61300,4
61301,9
61302,8
61303,8
61304,4
61305,9
61306,9
61307,2
61308,1
61309,8
61310,1
61311,7
61312,4
61313,7
61314,9
61315,2
61316,6
61317,3
61318,4
61319,4
61320,8
61321,7
61322,3
61323,3
61324,4
61325,2
61326,4
61327,1
61328,8
61329,6
61330,7
61331,8
61332,9
61333,7
61334,3
61335,4
61336,0
61337,1
61338,3
61339,4
61340,0
61341,1
61342,6
61343,5
61344,0
61345,4
61346,5
61347,3
61348,7
61349,5
61350,1
61351,0
61352,0
61353,4
61354,0
61355,2
61356,1
61357,4
61358,2
61359,5
61360,5
61361,9
61362,7
61363,4
61364,7
61365,7
61366,2
61367,9
61368,9
61369,2
61370,8
61371,3
61372,4
61373,3
61374,8
61375,3
61376,7
61377,1
61378,8
61379,3
61380,9
61381,0
61382,5
61383,1
61384,4
61385,3
61386,0
61387,3
61388,2
61389,9
61390,3
61391,2
61392,5
61393,7
61394,3
61395,8
61396,4
61397,4
61398,1
61399,9
61400,5
61401,4
61402,4
61403,3
61404,5
61405,9
61406,3
61407,9
61408,0
61409,8
61410,7
61411,0
61412,5
61413,6
61414,3
61415,0
61416,8
61417,2
61418,9
61419,7
61420,3
61421,4
61422,3
61423,4
61424,5
61425,1
61426,4
61427,5
61428,0
61429,4
61430,9
61431,6
61432,7
61433,4
61434,9
61435,9
61436,9
61437,0
61438,4
61439,3
61440,1
61441,5
61442,0
61443,2
61444,2
61445,3
61446,2
61447,5
61448,7
61449,9
61450,8
61451,2
61452,1
61453,4
61454,0
61455,2
61456,6
61457,1
61458,5
61459,5
61460,9
61461,6
61462,2
61463,6
61464,5
61465,7
61466,7
61467,8
61468,5
61469,1
61470,9
61471,0
61472,6
61473,4
61474,0
61475,8
61476,0
61477,4
61478,1
61479,7
61480,3
61481,7
61482,9
61483,1
61484,1
61485,4
61486,6
61487,4
61488,7
61489,7
61490,5
61491,5
61492,5
61493,1
61494,0
61495,4
61496,4
61497,2
61498,2
61499,9
61500,3
61501,1
61502,9
61503,5
61504,0
61505,4
61506,8
61507,0
61508,1
61509,1
61510,8
61511,8
61512,8
61513,3
61514,5
61515,1
61516,0
61517,8
61518,6
61519,0
61520,7
61521,5
61522,8
61523,3
61524,2
61525,9
61526,1
61527,3
61528,8
61529,1
61530,7
61531,8
61532,1
61533,1
61534,4
61535,6
61536,6
61537,2
61538,4
61539,7
61540,0
61541,6
61542,1
61543,8
61544,2
61545,2
61546,3
61547,5
61548,7
61549,5
61550,7
61551,3
61552,7
61553,2
61554,0
61555,2
61556,2
61557,7
61558,3
61559,9
61560,5
61561,4
61562,7
61563,4
61564,2
61565,8
61566,1
61567,4
61568,9
61569,5
61570,7
61571,3
61572,1
61573,7
61574,9
61575,2
61576,4
61577,1
61578,6
61579,0
61580,0
61581,9
61582,5
61583,4
61584,6
61585,1
61586,9
61587,4
61588,2
61589,2
61590,4
61591,4
61592,7
61593,9
61594,7
61595,6
61596,4
61597,1
61598,9
61599,5
61600,4
61601,7
61602,9
61603,0
61604,1
61605,3
61606,2
61607,3
61608,7
61609,5
61610,1
61611,0
61612,8
61613,4
61614,8
61615,1
61616,9
61617,6
61618,9
61619,2
61620,9
61621,9
61622,1
61623,9
61624,3
61625,8
61626,4
61627,1
61628,3
61629,0
61630,6
61631,9
61632,9
61633,5
61634,5
61635,8
61636,2
61637,1
61638,0
61639,0
61640,3
61641,1
61642,7
61643,1
61644,7
61645,5
61646,4
61647,0
61648,4
61649,5
61650,4
61651,1
61652,6
61653,4
61654,8
61655,9
61656,8
61657,8
61658,7
61659,4
61660,7
61661,9
61662,4
61663,8
61664,0
61665,2
61666,6
61667,2
61668,2
61669,5
61670,3
61671,0
61672,1
61673,3
61674,1
61675,4
61676,3
61677,1
61678,0
61679,8
61680,4
61681,0
61682,0
61683,2
61684,9
61685,5
61686,0
61687,7
61688,3
61689,0
61690,3
61691,8
61692,9
61693,5
61694,4
61695,9
61696,7
61697,3
61698,1
61699,8
61700,7
61701,8
61702,4
61703,4
61704,0
61705,8
61706,9
61707,2
61708,2
61709,5
61710,5
61711,1
61712,0
61713,0
61714,2
61715,0
61716,4
61717,9
61718,5
61719,9
61720,8
61721,4
61722,3
61723,1
61724,1
61725,8
61726,5
61727,0
61728,7
61729,7
61730,2
61731,2
61732,2
61733,8
61734,9
61735,9
61736,2
61737,4
61738,2
61739,2
61740,8
61741,9
61742,3
61743,2
61744,3
61745,9
61746,5
61747,2
61748,2
61749,7
61750,3
61751,5
61752,6
61753,1
61754,4
61755,8
61756,7
61757,1
61758,9
61759,0
61760,0
61761,3
61762,4
61763,2
61764,4
61765,5
61766,0
61767,7
61768,8
61769,1
61770,1
61771,4
61772,8
61773,8
61774,2
61775,3
61776,0
61777,8
61778,5
61779,4
61780,8
61781,7
61782,6
61783,1
61784,3
61785,3
61786,6
61787,7
61788,9
61789,8
61790,0
61791,4
61792,3
61793,4
61794,6
61795,0
61796,4
61797,5
61798,7
61799,9
61800,0
61801,5
61802,8
61803,7
61804,3
61805,5
61806,1
61807,5
61808,8
61809,2
61810,7
61811,9
61812,1
61813,4
61814,4
61815,3
61816,4
61817,3
61818,8
61819,3
61820,4
61821,4
61822,1
61823,3
61824,0
61825,4
61826,4
61827,3
61828,3
61829,9
61830,6
61831,8
61832,7
61833,8
61834,4
61835,5
61836,7
61837,9
61838,1
61839,3
61840,0
61841,0
61842,0
61843,0
61844,2
61845,8
61846,3
61847,1
61848,8
61849,5
61850,5
61851,2
61852,5
61853,1
61854,7
61855,8
61856,4
61857,5
61858,8
61859,8
61860,7
61861,3
61862,1
61863,3
61864,2
61865,0
61866,8
61867,2
61868,3
61869,2
61870,0
61871,1
61872,7
61873,5
61874,2
61875,8
61876,9
61877,4
61878,8
61879,8
61880,0
61881,9
61882,3
61883,2
61884,8
61885,2
61886,7
61887,6
61888,7
61889,0
61890,8
61891,2
61892,9
61893,8
61894,8
61895,7
61896,8
61897,0
61898,9
61899,3
61900,4
61901,3
61902,1
61903,2
61904,9
61905,1
61906,3
61907,5
61908,3
61909,3
61910,5
61911,5
61912,5
61913,3
61914,3
61915,7
61916,7
61917,3
61918,6
61919,9
61920,9
61921,2
61922,1
61923,5
61924,2
61925,3
61926,3
61927,7
61928,3
61929,1
61930,0
61931,5
61932,2
61933,7
61934,6
61935,0
61936,9
61937,7
61938,2
61939,5
61940,1
61941,2
61942,9
61943,2
61944,4
61945,5
61946,6
61947,0
61948,2
61949,7
61950,4
61951,2
61952,2
61953,7
61954,9
61955,3
61956,5
61957,5
61958,7
61959,5
61960,8
61961,3
61962,3
61963,7
61964,6
61965,8
61966,2
61967,7
61968,5
61969,3
61970,8
61971,7
61972,0
61973,5
61974,2
61975,7
61976,4
61977,2
61978,0
61979,1
61980,0
61981,1
61982,3
61983,2
61984,1
61985,8
61986,2
61987,1
61988,1
61989,0
61990,7
61991,1
61992,3
61993,4
61994,8
61995,0
61996,2
61997,5
61998,9
61999,1
62000,3
62001,7
62002,4
62003,9
62004,3
62005,8
62006,8
62007,7
62008,2
62009,1
62010,6
62011,3
62012,4
62013,4
62014,2
62015,1
62016,6
62017,0
62018,9
62019,5
62020,1
62021,8
62022,7
62023,7
62024,8
62025,7
62026,8
62027,6
62028,9
62029,1
62030,1
62031,2
62032,8
62033,8
62034,1
62035,0
62036,5
62037,0
62038,3
62039,6
62040,4
62041,0
62042,6
62043,2
62044,5
62045,4
62046,4
62047,5
62048,1
62049,3
62050,7
62051,4
62052,1
62053,2
62054,1
62055,0
62056,4
62057,7
62058,1
62059,7
62060,7
62061,8
62062,8
62063,9
62064,7
62065,1
62066,2
62067,8
62068,7
62069,7
62070,4
62071,9
62072,3
62073,0
62074,4
62075,5
62076,5
62077,1
62078,7
62079,5
62080,3
62081,5
62082,0
62083,3
62084,4
62085,6
62086,7
62087,8
62088,8
62089,4
62090,4
62091,1
62092,3
62093,5
62094,4
62095,2
62096,3
62097,0
62098,8
62099,4
62100,3
62101,4
62102,1
62103,1
62104,3
62105,3
62106,5
62107,1
62108,2
62109,4
62110,1
62111,0
62112,2
62113,9
62114,5
62115,8
62116,7
62117,4
62118,8
62119,1
62120,7
62121,3
62122,8
62123,5
62124,2
62125,9
62126,0
62127,0
62128,2
62129,7
62130,2
62131,7
62132,2
62133,9
62134,3
62135,6
62136,5
62137,5
62138,3
62139,8
62140,0
62141,2
62142,8
62143,9
62144,9
62145,2
62146,3
62147,0
62148,9
62149,0
62150,3
62151,7
62152,8
62153,8
62154,9
62155,9
62156,4
62157,1
62158,0
62159,6
62160,1
62161,5
62162,1
62163,1
62164,9
62165,0
62166,3
62167,7
62168,7
62169,5
62170,4
62171,8
62172,2
62173,8
62174,5
62175,4
62176,1
62177,3
62178,6
62179,8
62180,4
62181,9
62182,8
62183,9
62184,9
62185,3
62186,4
62187,6
62188,7
62189,7
62190,0
62191,6
62192,4
62193,6
62194,7
62195,5
62196,2
62197,0
62198,1
62199,0
62200,8
62201,9
62202,2
62203,8
62204,2
62205,1
62206,0
62207,9
62208,4
62209,1
62210,1
62211,0
62212,1
62213,5
62214,6
62215,8
62216,8
62217,2
62218,5
62219,2
62220,5
62221,9
62222,0
62223,5
62224,9
62225,7
62226,1
62227,7
62228,2
62229,0
62230,4
62231,8
62232,3
62233,5
62234,6
62235,0
62236,8
62237,7
62238,3
62239,1
62240,9
62241,7
62242,3
62243,8
62244,5
62245,9
62246,1
62247,5
62248,0
62249,4
62250,0
62251,0
62252,5
62253,3
62254,4
62255,4
62256,6
62257,2
62258,2
62259,2
62260,8
62261,0
62262,1
62263,1
62264,1
62265,8
62266,7
62267,1
62268,1
62269,2
62270,5
62271,0
62272,7
62273,8
62274,3
62275,0
62276,9
62277,3
62278,0
62279,0
62280,8
62281,1
62282,3
62283,8
62284,4
62285,0
62286,0
62287,9
62288,3
62289,0
62290,7
62291,2
62292,7
62293,0
62294,6
62295,0
62296,7
62297,4
62298,1
62299,3
62300,9
62301,8
62302,7
62303,7
62304,3
62305,2
62306,4
62307,9
62308,4
62309,7
62310,2
62311,8
62312,3
62313,1
62314,6
62315,5
62316,4
62317,3
62318,2
62319,9
62320,4
62321,2
62322,2
62323,8
62324,4
62325,4
62326,1
62327,2
62328,3
62329,3
62330,3
62331,4
62332,2
62333,0
62334,2
62335,1
62336,0
62337,4
62338,4
62339,2
62340,0
62341,8
62342,3
62343,4
62344,3
62345,5
62346,5
62347,8
62348,4
62349,2
62350,7
62351,2
62352,3
62353,0
62354,4
62355,0
62356,1
62357,4
62358,0
62359,3
62360,1
62361,5
62362,7
62363,7
62364,3
62365,0
62366,2
62367,6
62368,2
62369,1
62370,2
62371,4
62372,2
62373,0
62374,0
62375,9
62376,2
62377,2
62378,9
62379,3
62380,3
62381,6
62382,1
62383,9
62384,9
62385,9
62386,8
62387,3
62388,5
62389,7
62390,5
62391,2
62392,2
62393,1
62394,2
62395,2
62396,4
62397,4
62398,3
62399,4
62400,0
62401,1
62402,5
62403,3
62404,0
62405,3
62406,7
62407,3
62408,7
62409,9
62410,7
62411,2
62412,4
62413,9
62414,2
62415,9
62416,9
62417,4
62418,4
62419,4
62420,8
62421,7
62422,9
62423,4
62424,7
62425,7
62426,7
62427,5
62428,8
62429,4
62430,3
62431,2
62432,8
62433,8
62434,7
62435,3
62436,6
62437,4
62438,4
62439,7
62440,5
62441,5
62442,6
62443,5
62444,3
62445,8
62446,3
62447,2
62448,3
62449,5
62450,4
62451,0
62452,0
62453,9
62454,8
62455,3
62456,9
62457,5
62458,5
62459,7
62460,4
62461,2
62462,8
62463,7
62464,6
62465,5
62466,0
62467,3
62468,7
62469,0
62470,4
62471,9
62472,6
62473,6
62474,6
62475,0
62476,7
62477,2
62478,4
62479,2
62480,7
62481,4
62482,2
62483,3
62484,8
62485,5
62486,0
62487,3
62488,3
62489,0
62490,7
62491,7
62492,9
62493,3
62494,2
62495,4
62496,6
62497,7
62498,7
62499,0
62500,5
62501,5
62502,3
62503,7
62504,1
62505,3
62506,8
62507,9
62508,8
62509,2
62510,7
62511,5
62512,5
62513,7
62514,0
62515,5
62516,2
62517,4
62518,9
62519,8
62520,9
62521,4
62522,7
62523,4
62524,2
62525,2
62526,1
62527,1
62528,0
62529,4
62530,2
62531,5
62532,4
62533,2
62534,3
62535,3
62536,1
62537,6
62538,5
62539,1
62540,4
62541,8
62542,9
62543,7
62544,0
62545,1
62546,0
62547,7
62548,4
62549,2
62550,9
62551,1
62552,5
62553,9
62554,4
62555,1
62556,5
62557,9
62558,5
62559,0
62560,8
62561,9
62562,2
62563,4
62564,7
62565,9
62566,3
62567,2
62568,3
62569,8
62570,8
62571,7
62572,7
62573,2
62574,9
62575,8
62576,1
62577,3
62578,5
62579,4
62580,7
62581,0
62582,7
62583,5
62584,2
62585,2
62586,3
62587,5
62588,4
62589,9
62590,7
62591,8
62592,3
62593,9
62594,1
62595,2
62596,3
62597,5
62598,6
62599,1
62600,1
62601,4
62602,2
62603,5
62604,6
62605,4
62606,9
62607,1
62608,8
62609,9
62610,9
62611,2
62612,3
62613,4
62614,4
62615,1
62616,1
62617,3
62618,0
62619,2
62620,0
62621,6
62622,8
62623,8
62624,9
62625,6
62626,4
62627,2
62628,8
62629,6
62630,3
62631,9
62632,0
62633,9
62634,9
62635,1
62636,2
62637,5
62638,3
62639,8
62640,5
62641,4
62642,7
62643,1
62644,2
62645,1
62646,5
62647,0
62648,8
62649,6
62650,9
62651,9
62652,4
62653,1
62654,0
62655,9
62656,4
62657,4
62658,4
62659,9
62660,4
62661,2
62662,5
62663,3
62664,6
62665,4
62666,0
62667,0
62668,2
62669,6
62670,5
62671,4
62672,9
62673,0
62674,9
62675,9
62676,8
62677,3
62678,5
62679,7
62680,3
62681,3
62682,1
62683,2
62684,8
62685,4
62686,7
62687,1
62688,0
62689,4
62690,5
62691,9
62692,2
62693,2
62694,5
62695,6
62696,9
62697,0
62698,7
62699,5
62700,5
62701,1
62702,5
62703,4
62704,1
62705,0
62706,1
62707,5
62708,8
62709,4
62710,5
62711,8
62712,7
62713,9
62714,9
62715,0
62716,0
62717,4
62718,3
62719,0
62720,0
62721,4
62722,4
62723,4
62724,8
62725,3
62726,8
62727,9
62728,0
62729,9
62730,1
62731,5
62732,5
62733,3
62734,0
62735,0
62736,1
62737,3
62738,8
62739,9
62740,1
62741,1
62742,2
62743,1
62744,4
62745,6
62746,0
62747,3
62748,4
62749,1
62750,4
62751,3
62752,7
62753,4
62754,2
62755,2
62756,2
62757,2
62758,9
62759,9
62760,8
62761,1
62762,9
62763,8
62764,3
62765,9
62766,8
62767,2
62768,6
62769,0
62770,6
62771,4
62772,1
62773,7
62774,9
62775,6
62776,0
62777,3
62778,2
62779,9
62780,4
62781,3
62782,7
62783,3
62784,0
62785,5
62786,3
62787,4
62788,5
62789,8
62790,7
62791,7
62792,9
62793,1
62794,7
62795,2
62796,7
62797,4
62798,5
